"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-23","10.51","0.01","0.0","0.0","63","53","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-24","4.47","0.00","0.0","0.0","66","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-25","5.82","0.00","0.0","0.0","76","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-26","5.82","0.00","0.0","0.0","77","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-27","10.51","0.02","0.0","0.0","69","54","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-28","7.83","0.00","0.0","0.0","67","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-29","5.14","0.00","0.0","0.0","66","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-30","5.37","0.00","0.0","0.0","65","46","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-01","7.38","0.05","0.0","0.0","63","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-02","4.03","0.00","0.0","0.0","63","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-03","6.93","0.00","0.0","0.0","60","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-04","9.62","0.13","0.0","0.0","60","52","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-05","5.59","0.04","0.0","0.0","65","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-06","9.62","0.31","0.0","0.0","62","53","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-07","11.41","0.11","0.0","0.0","63","53","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-08","11.63","0.61","0.0","0.0","65","52","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-09","6.04","0.06","0.0","0.0","56","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-10","5.59","0.00","0.0","0.0","60","45","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-11","8.05","0.00","0.0","0.0","62","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-12","3.80","0.01","0.0","0.0","66","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-13","10.74","1.75","0.0","0.0","59","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-14","15.88","1.36","0.0","0.0","57","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-15","14.32","0.73","0.0","0.0","62","50","    1",,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-16","8.28","0.56","0.0","0.0","60","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-17","9.84","0.17","0.0","0.0","59","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-18","10.74","0.08","0.0","0.0","58","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-19","4.92","0.22","0.0","0.0","58","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-20","8.50","1.19","0.0","0.0","60","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-21","7.38","0.02","0.0","0.0","57","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-22","3.36","0.05","0.0","0.0","62","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-23","6.26","0.12","0.0","0.0","62","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-24","7.61","0.10","0.0","0.0","63","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-25","11.18","0.00","0.0","0.0","63","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-26","8.05","1.23","0.0","0.0","58","52","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-27","7.16","0.04","0.0","0.0","58","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-28","7.61","0.00","0.0","0.0","67","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-29","4.92","0.19","0.0","0.0","60","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-30","6.93","0.26","0.0","0.0","52","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-31","10.07","0.66","0.0","0.0","57","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-01","9.17","0.22","0.0","0.0","56","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-02","7.38","0.46","0.0","0.0","56","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-03","4.47","0.00","0.0","0.0","65","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-04","4.03","0.00","0.0","0.0","63","42","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-05","6.93","1.31","0.0","0.0","60","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-06","7.16","0.12","0.0","0.0","60","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-07","4.92","0.04","0.0","0.0","66","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-08","5.59","0.00","0.0","0.0","70","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-09","6.71","0.24","0.0","0.0","64","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-10","3.80","0.00","0.0","0.0","62","45","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-11","2.46","0.00","0.0","0.0","61","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-12","12.97","0.10","0.0","0.0","58","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-13","8.05","0.24","0.0","0.0","54","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-14","5.82","0.31","0.0","0.0","57","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-15","10.96","1.08","0.0","0.0","54","46","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-16","6.49","0.20","0.0","0.0","50","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-17","4.25","0.00","0.0","0.0","51","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-18","12.30","0.00","0.0","0.0","54","39",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-19","10.51","0.04","0.0","0.0","57","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-20","10.07","0.01","0.0","0.0","57","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-21","10.07","0.02","0.0","0.0","53","44",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-22","8.50","0.45","0.0","0.0","53","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-23","11.18","0.13","0.0","0.0","48","42","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-24","12.53","0.66","0.0","0.0","51","46","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-25","5.82","0.01","0.0","0.0","52","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-26","6.71","0.38","0.0","0.0","51","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-27","10.07","0.32","0.0","0.0","47","42","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-28","6.26","0.00","0.0","0.0","50","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-29","6.26","0.04","0.0","0.0","51","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-30","14.09","0.10","0.0","0.0","50","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-01","6.93","0.01","0.0","0.0","46","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-02","11.41","0.27","0.0","0.0","49","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-03","13.87","0.18","0.0","0.0","48","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-04","8.72","0.17","0.0","0.0","45","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-05","8.05","0.24","0.0","0.0","39","33","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-06","7.61","0.00","0.0","0.0","40","31","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-07","11.18","0.00","0.0","0.0","38","28",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-08","14.32","0.06","0.5","0.0","38","30","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-09","12.75","0.34","0.5","1.2","36","31","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-10","12.30","0.18","0.0","0.0","44","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-11","13.87","0.09","0.0","0.0","42","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-12","8.95","0.09","0.0","0.0","42","37","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-13","10.51","0.00","0.0","0.0","38","31","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-14","13.87","0.00","0.0","0.0","39","30",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-15","6.93","0.00","0.0","0.0","38","32",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-16","8.50","0.00","0.0","0.0","34","25",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-17","5.37","0.00","0.0","0.0","33","23",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-18","5.82","0.00","0.0","0.0","39","27",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-19","10.51","0.81","0.0","0.0","45","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-20","14.32","0.01","0.0","0.0","50","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-21","4.03","0.00","0.0","0.0","47","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-22","6.71","0.30","0.0","0.0","44","33","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-23","5.37","0.58","0.0","0.0","39","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-24","2.01","0.10","0.0","0.0","40","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-25","4.25","0.00","0.0","0.0","42","33","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-26","8.50","0.29","0.0","0.0","42","33","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-27","15.21","0.05","0.0","0.0","44","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-28","8.72","0.00","0.0","0.0","47","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-29","8.50","0.05","0.0","0.0","48","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-30","6.93","0.02","0.0","0.0","45","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-31","8.05","0.03","0.0","0.0","38","29","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-01","9.62","0.43","3.0","2.0","37","28","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-02","10.51","0.00","0.0","2.0","34","26",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-03","11.86","0.00","0.0","2.0","33","21",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-04","10.96","0.00","0.0","1.2","36","22",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-05","5.82","0.00","0.0","0.0","35","21",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-06","6.26","0.00","0.0","0.0","40","20",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-07","13.42","0.00","0.0","0.0","37","29",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-08","11.86","0.45","0.0","0.0","45","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-09","7.83","0.05","0.0","0.0","42","34","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-10","13.65","0.07","0.0","0.0","40","32","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-11","12.08","0.00","0.0","0.0","34","28",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-12","6.04","0.00","0.0","0.0","40","25",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-13","6.04","0.00","0.0","0.0","37","25",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-14","4.92","0.00","0.0","0.0","44","26",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-15","3.13","0.00","0.0","0.0","43","27","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-16","4.03","0.00","0.0","0.0","45","30",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-17","4.70","1.74","0.0","0.0","49","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-18","10.74","1.21","0.0","0.0","53","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-19","9.84","0.09","0.0","0.0","50","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-20","9.40","0.00","0.0","0.0","52","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-21","4.03","0.05","0.0","0.0","54","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-22","8.72","0.08","0.0","0.0","49","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-23","4.92","0.00","0.0","0.0","48","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-24","2.46","0.00","0.0","0.0","43","31","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-25","2.68","0.00","0.0","0.0","44","35",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-26","2.91","0.00","0.0","0.0","47","41","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-27","5.82","0.00","0.0","0.0","54","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-28","5.37","0.00","0.0","0.0","52","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-29","8.28","0.03","0.0","0.0","48","37","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-30","9.17","0.02","0.0","0.0","45","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-01-31","11.18","0.00","0.0","0.0","44","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-01","15.43","0.00","0.0","0.0","43","29",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-02","13.87","0.01","0.0","0.0","44","32",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-03","8.50","0.70","0.0","0.0","40","34","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-04","8.72","0.94","0.0","0.0","46","37","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-05","10.96","0.82","2.0","0.0","41","33","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-06","9.40","0.65","5.1","3.9","37","30","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-07","7.16","0.01","0.0","3.9","38","30",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-08","6.49","0.70","0.0","2.0","40","34","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-09","13.20","1.63","0.0","0.0","56","39","    1",,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-10","17.22","0.02","0.0","0.0","48","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-11","7.83","0.00","0.0","0.0","49","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-12","5.59","0.00","0.0","0.0","51","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-13","8.28","0.00","0.0","0.0","57","35",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-14","4.03","0.23","0.0","0.0","58","36","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-15","7.83","1.63","0.0","0.0","54","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-16","10.51","0.50","0.0","0.0","53","46","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-17","9.84","0.01","0.0","0.0","56","42",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-18","8.28","0.15","0.0","0.0","45","42","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-19","8.50","0.06","0.0","0.0","47","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-20","6.71","0.20","0.0","0.0","45","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-21","7.38","0.07","0.0","0.0","48","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-22","4.92","0.00","0.0","0.0","46","35",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-23","3.80","0.01","0.0","0.0","44","34","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-24","4.03","0.00","0.0","0.0","47","32",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-25","7.16","0.01","0.0","0.0","44","32",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-26","7.38","0.33","0.0","0.0","41","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-27","8.50","0.16","0.1","0.0","41","33","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-02-28","8.72","0.01","0.0","0.0","47","33","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-01","13.87","0.02","0.0","0.0","49","41","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-02","10.51","0.09","0.0","0.0","47","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-03","14.09","0.36","0.0","0.0","51","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-04","7.61","0.04","0.0","0.0","46","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-05","13.42","0.00","0.0","0.0","45","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-06","13.42","0.00","0.0","0.0","43","35",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-07","8.72","0.75","0.0","0.0","42","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-08","10.74","0.13","0.0","0.0","43","37","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-09","6.04","0.70","0.0","0.0","49","39","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-10","12.53","0.03","0.0","0.0","52","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-11","10.74","0.37","0.0","0.0","53","40","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-12","7.16","0.02","0.0","0.0","53","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-13","5.59","0.65","0.0","0.0","53","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-14","10.51","0.39","0.0","0.0","57","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-15","7.16","0.81","0.0","0.0","50","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-16","10.29","0.00","0.0","0.0","52","39",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-17","4.92","0.68","0.0","0.0","53","37","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-03-18","13.65","0.34","0.0","0.0","57","35","    1",,,,,,,,,,,
